Trade #,Type       ,Signal     ,Date/Time          ,Price  ,Contracts,Profit  ,ProfitPerc,ProfitEqPerc,ProfitEq,RunUpPerc,RunUp  ,DrawdownPerc,Drawdown
       ,Exit Short ,Enter Long ,2018-11-05 13:00:00,6402.6 ,6.5668   ,-463.6  ,-0        ,-0          ,40537.8 ,0        ,860.3  ,0           ,916.7
152    ,Entry Long ,Enter Long ,2018-11-05 13:00:00,6402.6 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2018-11-11 13:00:00,6344.2 ,6.4219   ,-375    ,-0        ,-0          ,40162.7 ,0        ,965.2  ,0           ,594.7
153    ,Entry Short,Enter Short,2018-11-11 13:00:00,6344.2 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2018-12-19 13:00:00,3812.9 ,6.4233   ,16259.3 ,0.4       ,0.4         ,56422   ,0.5      ,20710  ,0           ,262.1
154    ,Entry Long ,Enter Long ,2018-12-19 13:00:00,3812.9 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2018-12-28 13:00:00,3638.8 ,14.9227  ,-2598   ,-0        ,-0          ,53824   ,0.1      ,6372   ,0.1         ,3685.9
155    ,Entry Short,Enter Short,2018-12-28 13:00:00,3638.8 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-01-03 01:00:00,3887.8 ,14.9158  ,-3714   ,-0.1      ,-0.1        ,50110   ,0        ,538.5  ,0.2         ,12835
156    ,Entry Long ,Enter Long ,2019-01-03 01:00:00,3887.8 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-01-11 13:00:00,3639.5 ,13.0262  ,-3234.4 ,-0.1      ,-0.1        ,46875.6 ,0.1      ,2945.2 ,0.1         ,4400.3
157    ,Entry Short,Enter Short,2019-01-11 13:00:00,3639.5 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-02-09 13:00:00,3624.9 ,13.0228  ,190.1   ,0         ,0           ,47065.7 ,0.1      ,3939.4 ,0.1         ,4043.6
158    ,Entry Long ,Enter Long ,2019-02-09 13:00:00,3624.9 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-02-27 13:00:00,3812.7 ,13.12    ,2463.9  ,0.1       ,0.1         ,49529.6 ,0.2      ,7418   ,0           ,1217.5
159    ,Entry Short,Enter Short,2019-02-27 13:00:00,3812.7 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-03-07 13:00:00,3850.1 ,13.1204  ,-490.7  ,-0        ,-0          ,49038.9 ,0        ,2100.6 ,0           ,1089
160    ,Entry Long ,Enter Long ,2019-03-07 13:00:00,3850.1 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-03-26 13:00:00,3896.1 ,12.8668  ,591.9   ,0         ,0           ,49630.8 ,0.1      ,2757.4 ,0           ,1155.4
161    ,Entry Short,Enter Short,2019-03-26 13:00:00,3896.1 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-03-28 13:00:00,4002.1 ,12.8653  ,-1363.7 ,-0        ,-0          ,48267.1 ,0        ,171.1  ,0           ,1816.6
162    ,Entry Long ,Enter Long ,2019-03-28 13:00:00,4002.1 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-04-27 02:00:00,5154.5 ,12.1878  ,14045.2 ,0.3       ,0.3         ,62312.3 ,0.4      ,20023.3,0           ,59.7
163    ,Entry Short,Enter Short,2019-04-27 02:00:00,5154.5 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-05-02 14:00:00,5368.2 ,12.1601  ,-2598.6 ,-0        ,-0          ,59713.7 ,0        ,1135.8 ,0           ,2742.1
164    ,Entry Long ,Enter Long ,2019-05-02 14:00:00,5368.2 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-06-05 02:00:00,7668.9 ,11.1963  ,25759.3 ,0.4       ,0.4         ,85473   ,0.7      ,41719.7,0           ,311.3
165    ,Entry Short,Enter Short,2019-06-05 02:00:00,7668.9 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-06-14 02:00:00,8237.6 ,11.163   ,-6348.4 ,-0.1      ,-0.1        ,79124.6 ,0        ,2555.2 ,0.1         ,7546.2
166    ,Entry Long ,Enter Long ,2019-06-14 02:00:00,8237.6 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-07-02 14:00:00,9955.4 ,9.6294   ,16541.4 ,0.2       ,0.2         ,95666   ,0.7      ,54291.5,0           ,602.8
167    ,Entry Short,Enter Short,2019-07-02 14:00:00,9955.4 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-07-05 14:00:00,11208.2,9.6127   ,-12042.8,-0.1      ,-0.1        ,83623.2 ,0        ,1013.2 ,0.2         ,20273.2
168    ,Entry Long ,Enter Long ,2019-07-05 14:00:00,11208.2,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-07-06 02:00:00,10988.7,7.4746   ,-1640.7 ,-0        ,-0          ,81982.5 ,0        ,2053.3 ,0           ,3051.1
169    ,Entry Short,Enter Short,2019-07-06 02:00:00,10988.7,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-07-07 02:00:00,11234.2,7.4759   ,-1835.3 ,-0        ,-0          ,80147.2 ,0        ,322.2  ,0.1         ,5530.7
170    ,Entry Long ,Enter Long ,2019-07-07 02:00:00,11234.2,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-07-14 02:00:00,11381.5,7.1519   ,1053.5  ,0         ,0           ,81200.7 ,0.2      ,14043.5,0           ,3104.6
171    ,Entry Short,Enter Short,2019-07-14 02:00:00,11381.5,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-08-02 02:00:00,10408.9,7.15     ,6954.1  ,0.1       ,0.1         ,88154.8 ,0.2      ,16319.9,0           ,569.1
172    ,Entry Long ,Enter Long ,2019-08-02 02:00:00,10408.9,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-08-14 14:00:00,10522.3,8.4795   ,961.6   ,0         ,0           ,89116.3 ,0.2      ,16374.8,0           ,686.8
173    ,Entry Short,Enter Short,2019-08-14 14:00:00,10522.3,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-09-04 02:00:00,10619.7,8.4786   ,-825.8  ,-0        ,-0          ,88290.5 ,0.1      ,10297.3,0           ,3702.6
174    ,Entry Long ,Enter Long ,2019-09-04 02:00:00,10619.7,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-09-11 14:00:00,10059.9,8.3319   ,-4664.2 ,-0.1      ,-0.1        ,83626.3 ,0        ,2727   ,0.1         ,6108.9
175    ,Entry Short,Enter Short,2019-09-11 14:00:00,10059.9,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-09-15 14:00:00,10319.9,8.3281   ,-2165.3 ,-0        ,-0          ,81461   ,0        ,1081.8 ,0           ,3497.8
176    ,Entry Long ,Enter Long ,2019-09-15 14:00:00,10319.9,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-09-17 14:00:00,10161.4,7.9107   ,-1253.8 ,-0        ,-0          ,80207.2 ,0        ,433.5  ,0           ,2530.6
177    ,Entry Short,Enter Short,2019-09-17 14:00:00,10161.4,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-10-10 14:00:00,8555.4 ,7.9117   ,12706.2 ,0.2       ,0.2         ,92913.4 ,0.2      ,19829.9,0           ,1689.9
178    ,Entry Long ,Enter Long ,2019-10-10 14:00:00,8555.4 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-10-16 14:00:00,8048   ,10.8642  ,-5512.5 ,-0.1      ,-0.1        ,87400.9 ,0        ,4096.9 ,0.1         ,5925.3
179    ,Entry Short,Enter Short,2019-10-16 14:00:00,8048   ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-10-23 02:00:00,8020.6 ,10.8743  ,298     ,0         ,0           ,87698.8 ,0        ,2468.5 ,0           ,3689.7
180    ,Entry Long ,Enter Long ,2019-10-23 02:00:00,8020.6 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-10-24 02:00:00,7473.9 ,10.9482  ,-5985.4 ,-0.1      ,-0.1        ,81713.4 ,0        ,325.2  ,0.1         ,7867.4
181    ,Entry Short,Enter Short,2019-10-24 02:00:00,7473.9 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-10-27 02:00:00,9261.7 ,10.9562  ,-19587.5,-0.2      ,-0.2        ,62126   ,0        ,1247.9 ,0.4         ,34036.5
182    ,Entry Long ,Enter Long ,2019-10-27 02:00:00,9261.7 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-11-09 01:00:00,8765.9 ,6.7542   ,-3348.7 ,-0.1      ,-0.1        ,58777.2 ,0.1      ,4557.7 ,0.1         ,3962.7
183    ,Entry Short,Enter Short,2019-11-09 01:00:00,8765.9 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-11-30 13:00:00,7666   ,6.751    ,7425.4  ,0.1       ,0.1         ,66202.6 ,0.3      ,15128.3,0           ,2576.9
184    ,Entry Long ,Enter Long ,2019-11-30 13:00:00,7666   ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-12-03 01:00:00,7304   ,8.676    ,-3140.7 ,-0        ,-0          ,63061.9 ,0        ,465.9  ,0.1         ,4389.2
185    ,Entry Short,Enter Short,2019-12-03 01:00:00,7304   ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-12-07 13:00:00,7543.9 ,8.683    ,-2083.1 ,-0        ,-0          ,60978.9 ,0        ,2047.5 ,0.1         ,4312
186    ,Entry Long ,Enter Long ,2019-12-07 13:00:00,7543.9 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2019-12-11 13:00:00,7226   ,8.1473   ,-2590   ,-0        ,-0          ,58388.9 ,0        ,994.8  ,0.1         ,3127.7
187    ,Entry Short,Enter Short,2019-12-11 13:00:00,7226   ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2019-12-22 01:00:00,7143.5 ,8.1366   ,671.3   ,0         ,0           ,59060.1 ,0.1      ,6475.1 ,0           ,2133.4
188    ,Entry Long ,Enter Long ,2019-12-22 01:00:00,7143.5 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-01-02 01:00:00,7174.4 ,8.3235   ,257.2   ,0         ,0           ,59317.3 ,0.1      ,4553   ,0           ,1737.1
189    ,Entry Short,Enter Short,2020-01-02 01:00:00,7174.4 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-01-05 01:00:00,7350.2 ,8.3232   ,-1463.2 ,-0        ,-0          ,57854.1 ,0        ,2616.8 ,0           ,1855.2
190    ,Entry Long ,Enter Long ,2020-01-05 01:00:00,7350.2 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-01-24 01:00:00,8390.1 ,7.927    ,8243.3  ,0.1       ,0.1         ,66097.4 ,0.2      ,14544.5,0           ,389.2
191    ,Entry Short,Enter Short,2020-01-24 01:00:00,8390.1 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-01-28 13:00:00,9065.7 ,7.9172   ,-5348.9 ,-0.1      ,-0.1        ,60748.5 ,0        ,1384.7 ,0.1         ,6001.2
192    ,Entry Long ,Enter Long ,2020-01-28 13:00:00,9065.7 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-02-18 01:00:00,9702.2 ,6.7464   ,4294.1  ,0.1       ,0.1         ,65042.6 ,0.2      ,9788.4 ,0           ,1294
193    ,Entry Short,Enter Short,2020-02-18 01:00:00,9702.2 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-03-07 01:00:00,9154.8 ,6.7389   ,3688.9  ,0.1       ,0.1         ,68731.5 ,0.1      ,8741.7 ,0.1         ,4028.5
194    ,Entry Long ,Enter Long ,2020-03-07 01:00:00,9154.8 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-03-09 01:00:00,8039.8 ,7.5406   ,-8407.8 ,-0.1      ,-0.1        ,60323.7 ,0        ,438.9  ,0.1         ,8684.5
195    ,Entry Short,Enter Short,2020-03-09 01:00:00,8039.8 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-03-22 01:00:00,6196.3 ,7.5512   ,13920.6 ,0.2       ,0.2         ,74244.4 ,0.5      ,31161.5,0           ,1096.4
196    ,Entry Long ,Enter Long ,2020-03-22 01:00:00,6196.3 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-03-30 14:00:00,6373.5 ,12.0219  ,2130.3  ,0         ,0           ,76374.6 ,0.1      ,9481.7 ,0.1         ,6109.5
197    ,Entry Short,Enter Short,2020-03-30 14:00:00,6373.5 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-04-01 14:00:00,6297.8 ,12.0186  ,909.8   ,0         ,0           ,77284.4 ,0        ,1423   ,0           ,3203
198    ,Entry Long ,Enter Long ,2020-04-01 14:00:00,6297.8 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-04-13 02:00:00,6903.7 ,12.3072  ,7456.9  ,0.1       ,0.1         ,84741.4 ,0.2      ,14486.8,0           ,1727.9
199    ,Entry Short,Enter Short,2020-04-13 02:00:00,6903.7 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-04-18 02:00:00,7034.5 ,12.2954  ,-1608.2 ,-0        ,-0          ,83133.1 ,0.1      ,5226.8 ,0           ,3793.1
200    ,Entry Long ,Enter Long ,2020-04-18 02:00:00,7034.5 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-04-22 14:00:00,6967.7 ,11.8418  ,-791    ,-0        ,-0          ,82342.1 ,0        ,3144   ,0           ,3248.2
201    ,Entry Short,Enter Short,2020-04-22 14:00:00,6967.7 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-04-24 02:00:00,7489.8 ,11.8416  ,-6182.5 ,-0.1      ,-0.1        ,76159.6 ,0        ,312.6  ,0.1         ,9737.3
202    ,Entry Long ,Enter Long ,2020-04-24 02:00:00,7489.8 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-05-12 02:00:00,8570.8 ,10.2129  ,11040.1 ,0.1       ,0.1         ,87199.8 ,0.3      ,26455.5,0           ,1223.5
203    ,Entry Short,Enter Short,2020-05-12 02:00:00,8570.8 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-05-15 02:00:00,9788.5 ,10.1878  ,-12405.7,-0.1      ,-0.1        ,74794.1 ,0        ,397.3  ,0.2         ,14020.5
204    ,Entry Long ,Enter Long ,2020-05-15 02:00:00,9788.5 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-05-22 14:00:00,9169.8 ,7.6657   ,-4742.8 ,-0.1      ,-0.1        ,70051.3 ,0        ,1225   ,0.1         ,7577.5
205    ,Entry Short,Enter Short,2020-05-22 14:00:00,9169.8 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-05-29 14:00:00,9399.7 ,7.6709   ,-1763.5 ,-0        ,-0          ,68287.8 ,0.1      ,4033.4 ,0           ,3491.8
206    ,Entry Long ,Enter Long ,2020-05-29 14:00:00,9399.7 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-06-12 14:00:00,9499.2 ,7.3013   ,726.5   ,0         ,0           ,69014.2 ,0.1      ,7084.5 ,0           ,2257.6
207    ,Entry Short,Enter Short,2020-06-12 14:00:00,9499.2 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-06-23 14:00:00,9631.8 ,7.2968   ,-967.6  ,-0        ,-0          ,68046.7 ,0.1      ,4335.8 ,0           ,2048.9
208    ,Entry Long ,Enter Long ,2020-06-23 14:00:00,9631.8 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-06-26 02:00:00,9238   ,7.0911   ,-2792.5 ,-0        ,-0          ,65254.2 ,0        ,458.1  ,0.1         ,4534
209    ,Entry Short,Enter Short,2020-06-26 02:00:00,9238   ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-07-07 14:00:00,9275.1 ,7.1002   ,-263.4  ,-0        ,-0          ,64990.8 ,0        ,3019   ,0           ,994
210    ,Entry Long ,Enter Long ,2020-07-07 14:00:00,9275.1 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-07-16 02:00:00,9194.9 ,7.0438   ,-564.9  ,-0        ,-0          ,64425.9 ,0        ,1443.3 ,0           ,1268.6
211    ,Entry Short,Enter Short,2020-07-16 02:00:00,9194.9 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-07-22 02:00:00,9393.9 ,7.0442   ,-1401.8 ,-0        ,-0          ,63024.1 ,0        ,1220.1 ,0           ,1698.4
212    ,Entry Long ,Enter Long ,2020-07-22 02:00:00,9393.9 ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-08-22 14:00:00,11562  ,6.7474   ,14629   ,0.2       ,0.2         ,77653.1 ,0.3      ,20827.2,0           ,756.4
213    ,Entry Short,Enter Short,2020-08-22 14:00:00,11562  ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-09-01 02:00:00,11657.2,6.7347   ,-641.1  ,-0        ,-0          ,77012   ,0        ,2976.7 ,0           ,1750.3
214    ,Entry Long ,Enter Long ,2020-09-01 02:00:00,11657.2,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-09-04 02:00:00,10180  ,6.6255   ,-9787.2 ,-0.1      ,-0.1        ,67224.8 ,0        ,2725.7 ,0.1         ,10814.1
215    ,Entry Short,Enter Short,2020-09-04 02:00:00,10180  ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-09-15 14:00:00,10837  ,6.6348   ,-4359.1 ,-0.1      ,-0.1        ,62865.7 ,0        ,2189.5 ,0.1         ,4605.9
216    ,Entry Long ,Enter Long ,2020-09-15 14:00:00,10837  ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-09-23 02:00:00,10531.2,5.8302   ,-1782.9 ,-0        ,-0          ,61082.8 ,0        ,1989.3 ,0           ,3130.8
217    ,Entry Short,Enter Short,2020-09-23 02:00:00,10531.2,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-09-28 02:00:00,10778.4,5.8361   ,-1442.7 ,-0        ,-0          ,59640.2 ,0        ,2314.6 ,0           ,1773
218    ,Entry Long ,Enter Long ,2020-09-28 02:00:00,10778.4,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-10-03 02:00:00,10574.8,5.5722   ,-1134.5 ,-0        ,-0          ,58505.7 ,0        ,928.3  ,0           ,2196
219    ,Entry Short,Enter Short,2020-10-03 02:00:00,10574.8,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-10-07 02:00:00,10605  ,5.5708   ,-168.2  ,-0        ,-0          ,58337.4 ,0        ,393.9  ,0           ,1274.6
220    ,Entry Long ,Enter Long ,2020-10-07 02:00:00,10605  ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-10-07 14:00:00,10609.1,5.5388   ,22.7    ,0         ,0           ,58360.1 ,0        ,150.7  ,0           ,290.2
221    ,Entry Short,Enter Short,2020-10-07 14:00:00,10609.1,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-10-09 02:00:00,10931.9,5.5392   ,-1788.1 ,-0        ,-0          ,56572.1 ,0        ,382.8  ,0           ,1996.9
222    ,Entry Long ,Enter Long ,2020-10-09 02:00:00,10931.9,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-11-28 01:00:00,17146  ,5.2116   ,32385.4 ,0.6       ,0.6         ,88957.5 ,0.8      ,44702  ,0           ,468.5
223    ,Entry Short,Enter Short,2020-11-28 01:00:00,17146  ,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-12-01 01:00:00,19706.5,5.194    ,-13299.2,-0.1      ,-0.1        ,75658.3 ,0        ,2524.3 ,0.2         ,14044.6
224    ,Entry Long ,Enter Long ,2020-12-01 01:00:00,19706.5,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Enter Short,2020-12-10 01:00:00,18548.4,3.8503   ,-4459   ,-0.1      ,-0.1        ,71199.2 ,0        ,927.9  ,0.1         ,7918.5
225    ,Entry Short,Enter Short,2020-12-10 01:00:00,18548.4,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Short ,Enter Long ,2020-12-14 13:00:00,19100.8,3.8535   ,-2128.7 ,-0        ,-0          ,69070.5 ,0.1      ,3762.6 ,0           ,3358.7
226    ,Entry Long ,Enter Long ,2020-12-14 13:00:00,19100.8,         ,        ,          ,            ,        ,         ,       ,            ,
       ,Exit Long  ,Open       ,                   ,       ,         ,        ,          ,            ,        ,         ,       ,            ,